계약년월,층,매칭 구,건축년도,건설수주_건축(단위 백만원),건설수주_주택(단위 백만원),매매가격지수(아파트),경상수지(백만불),무역수지(백만불),대출금액(아파트)(억원),대출잔액(아파트)(억원),서울_신규_분양세대(단위: 세대),아파트 동(호)수_(단위: 호),아파트 건물면적_(천),생산자물가지수 총지수 ,전규모(1인이상) 전체임금총액[원],소비자물가지수 총지수 ,"소비자물가지수 주택, 수도, 전기 및 연료",가계대출 (연리%),경기종합지수(2020=100),경제활동인구_ 실업률(단위: %),경제활동인구_고용률(단위: %),경제활동인구_취업자(단위: 천명),국제 주요국 주가지수(KOSPI),예금은행 대출금리(신규취급액 기준)_대출평균(연%),예금은행 대출금리(잔액 기준)_총대출(연리%),주택매매가격지수(KB)_서울,소비자물가지수_총지수(가중치:1000?),"원화의 대미달러, 원화의 대위안/대엔 환율(원/달러(종가)_원",경기종합지수,S&P 500_close,S&P 500_change_rate,NASDAQ_close,NASDAQ_change_rate,DOW Jones_close,DOW Jones_change_rate,KRX300_close,KRX300_change_rate,KOSPI_close,KOSPI_change_rate,KOSDAQ_close,KOSDAQ_change_rate,평당가
202205,14,강동구,2016,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,4040.360003,-0.079916269,11829.72954,-0.116799646,32379.4628,-0.056404715,1615.3,-0.11,2685.9,-0.34,893.36,-1.26,6152.136631
202208,15,강동구,2016,"13,709,893","7,038,729",103.4,"-2,912","-9,422","8,700.34","8,243.44",231,907,59142.9,119.98,3701953,108.62,106.99,4.76,109,2.1,62.8,"28,410","2,472.05",4.52,3.91,100.719,108.62,"1,320.35",109,4158.563084,0.063100885,12570.2604,0.081533072,33009.56488,0.046748896,1468.88,-0.18,2472.05,0.84,807.04,0.43,5826.433553
202211,13,강동구,2016,"11,932,357","6,696,952",99.3,-223,"-7,076","26,040.52","24,825.33","6,690",761,,120.29,3584826,109.1,110.65,5.57,109.7,2.3,62.7,"28,421","2,472.53",5.64,4.68,99.3,109.1,"1,357.86",109.7,3917.488595,0.051378159,10973.63811,0.015937039,33417.95824,0.093137415,1445.55,6.81,2472.53,7.8,729.54,4.92,4774.871348
202212,8,강동구,2016,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,3912.380952,-0.001303805,10838.99581,-0.012269614,33482.25725,0.001924086,1316.55,-8.92,2236.4,-9.55,679.29,-6.89,5049.125243
202212,29,강동구,2016,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,3912.380952,-0.001303805,10838.99581,-0.012269614,33482.25725,0.001924086,1316.55,-8.92,2236.4,-9.55,679.29,-6.89,5214.303093
202212,5,강동구,2016,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,3912.380952,-0.001303805,10838.99581,-0.012269614,33482.25725,0.001924086,1316.55,-8.92,2236.4,-9.55,679.29,-6.89,5375.05813
202212,13,강동구,2016,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,3912.380952,-0.001303805,10838.99581,-0.012269614,33482.25725,0.001924086,1316.55,-8.92,2236.4,-9.55,679.29,-6.89,5330.135067
202202,20,강동구,2019,"8,433,868","4,666,787",104.3,"5,867",674,"12,518.25","11,837.02",424,1404,97295.4,114.95,3694897,105.3,104.5,3.93,107.7,3.4,60.6,"27,402","2,699.18",3.51,3.2,100.196,105.3,"1,197.75",107.7,4435.980494,-0.030135663,13898.72841,-0.043536759,34648.48026,-0.022779252,1646.18,1.02,2699.18,1.35,881.07,0.94,7985.024155
202203,17,강동구,2019,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,4391.265264,-0.010080123,13623.26295,-0.019819472,34029.74066,-0.017857626,1668.36,1.35,2757.65,2.17,944.53,7.2,7228.522773
202204,20,강동구,2019,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,8056.807219
202206,31,강동구,2019,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,3898.946684,-0.035000178,11418.91908,-0.034726952,31446.7128,-0.02880684,1395.39,-13.61,2332.64,-13.15,745.44,-16.56,7829.67349
202207,21,강동구,2019,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,3911.729492,0.003278529,11622.63154,0.017839907,31535.32334,0.0028178,1471.52,5.46,2451.5,5.1,803.62,7.8,6823.001184
202212,11,강동구,2019,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,3912.380952,-0.001303805,10838.99581,-0.012269614,33482.25725,0.001924086,1316.55,-8.92,2236.4,-9.55,679.29,-6.89,5452.808323
202212,10,강동구,2019,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,3912.380952,-0.001303805,10838.99581,-0.012269614,33482.25725,0.001924086,1316.55,-8.92,2236.4,-9.55,679.29,-6.89,5185.349975
202212,11,강동구,2019,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,3912.380952,-0.001303805,10838.99581,-0.012269614,33482.25725,0.001924086,1316.55,-8.92,2236.4,-9.55,679.29,-6.89,4065.02882
202201,33,강동구,2017,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,4573.815454,-0.021596198,14531.37749,-0.060942738,35456.14473,-0.005195908,1629.49,-10.01,2663.34,-10.56,872.87,-15.58,6224.879369
202201,18,강동구,2017,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,4573.815454,-0.021596198,14531.37749,-0.060942738,35456.14473,-0.005195908,1629.49,-10.01,2663.34,-10.56,872.87,-15.58,7826.335445
202201,40,강동구,2017,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,4573.815454,-0.021596198,14531.37749,-0.060942738,35456.14473,-0.005195908,1629.49,-10.01,2663.34,-10.56,872.87,-15.58,6419.406849
202203,4,강동구,2017,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,4391.265264,-0.010080123,13623.26295,-0.019819472,34029.74066,-0.017857626,1668.36,1.35,2757.65,2.17,944.53,7.2,5758.013416
202203,4,강동구,2017,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,4391.265264,-0.010080123,13623.26295,-0.019819472,34029.74066,-0.017857626,1668.36,1.35,2757.65,2.17,944.53,7.2,5758.013416
202204,21,강동구,2017,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,6014.78969
202204,39,강동구,2017,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,6730.650818
202205,24,강동구,2017,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,4040.360003,-0.079916269,11829.72954,-0.116799646,32379.4628,-0.056404715,1615.3,-0.11,2685.9,-0.34,893.36,-1.26,4847.624809
202207,39,강동구,2017,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,3911.729492,0.003278529,11622.63154,0.017839907,31535.32334,0.0028178,1471.52,5.46,2451.5,5.1,803.62,7.8,5719.10792
202201,10,강북구,2010,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,4573.815454,-0.021596198,14531.37749,-0.060942738,35456.14473,-0.005195908,1629.49,-10.01,2663.34,-10.56,872.87,-15.58,4073.405437
202203,20,강북구,2010,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,4391.265264,-0.010080123,13623.26295,-0.019819472,34029.74066,-0.017857626,1668.36,1.35,2757.65,2.17,944.53,7.2,3657.116629
202204,4,강북구,2010,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,3618.211133
202204,8,강북구,2010,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,3734.927622
202204,8,강북구,2010,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,3882.768507
202207,5,강북구,2006,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,3911.729492,0.003278529,11622.63154,0.017839907,31535.32334,0.0028178,1471.52,5.46,2451.5,5.1,803.62,7.8,3771.691889
202209,7,강북구,2006,"15,299,641","8,373,286",102.6,"2,089","-3,837","7,955.08","7,666.37",0,856,54121.5,120.06,4084630,108.93,108.49,5.15,109.4,2.4,62.7,"28,389","2,155.49",4.71,4.12,100.641,108.93,"1,396.50",109.4,3850.520496,-0.074074285,11402.84998,-0.092870822,30649.55952,-0.071494591,1273.87,-13.28,2155.49,-12.81,672.65,-16.65,3791.234334
202209,7,강북구,2006,"15,299,641","8,373,286",102.6,"2,089","-3,837","7,955.08","7,666.37",0,856,54121.5,120.06,4084630,108.93,108.49,5.15,109.4,2.4,62.7,"28,389","2,155.49",4.71,4.12,100.641,108.93,"1,396.50",109.4,3850.520496,-0.074074285,11402.84998,-0.092870822,30649.55952,-0.071494591,1273.87,-13.28,2155.49,-12.81,672.65,-16.65,3752.828047
202204,12,강북구,2010,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,3686.620002
202204,8,강북구,2010,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,4627.884684
202205,13,강북구,2010,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,4040.360003,-0.079916269,11829.72954,-0.116799646,32379.4628,-0.056404715,1615.3,-0.11,2685.9,-0.34,893.36,-1.26,3928.461081
202205,24,강북구,2010,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,4040.360003,-0.079916269,11829.72954,-0.116799646,32379.4628,-0.056404715,1615.3,-0.11,2685.9,-0.34,893.36,-1.26,2612.362806
202206,5,강북구,2010,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,3898.946684,-0.035000178,11418.91908,-0.034726952,31446.7128,-0.02880684,1395.39,-13.61,2332.64,-13.15,745.44,-16.56,4568.94657
202207,3,강북구,2010,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,3911.729492,0.003278529,11622.63154,0.017839907,31535.32334,0.0028178,1471.52,5.46,2451.5,5.1,803.62,7.8,3956.039103
202207,11,강북구,2010,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,3911.729492,0.003278529,11622.63154,0.017839907,31535.32334,0.0028178,1471.52,5.46,2451.5,5.1,803.62,7.8,3529.742555
202208,4,강북구,2010,"13,709,893","7,038,729",103.4,"-2,912","-9,422","8,700.34","8,243.44",231,907,59142.9,119.98,3701953,108.62,106.99,4.76,109,2.1,62.8,"28,410","2,472.05",4.52,3.91,100.719,108.62,"1,320.35",109,4158.563084,0.063100885,12570.2604,0.081533072,33009.56488,0.046748896,1468.88,-0.18,2472.05,0.84,807.04,0.43,4034.880488
202212,14,강북구,2010,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,3912.380952,-0.001303805,10838.99581,-0.012269614,33482.25725,0.001924086,1316.55,-8.92,2236.4,-9.55,679.29,-6.89,3586.560434
202201,14,강북구,2001,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,4573.815454,-0.021596198,14531.37749,-0.060942738,35456.14473,-0.005195908,1629.49,-10.01,2663.34,-10.56,872.87,-15.58,3286.624781
202206,3,강북구,2001,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,3898.946684,-0.035000178,11418.91908,-0.034726952,31446.7128,-0.02880684,1395.39,-13.61,2332.64,-13.15,745.44,-16.56,2476.901899
202207,9,강북구,2001,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,3911.729492,0.003278529,11622.63154,0.017839907,31535.32334,0.0028178,1471.52,5.46,2451.5,5.1,803.62,7.8,2736.112563
202207,17,강북구,2001,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,3911.729492,0.003278529,11622.63154,0.017839907,31535.32334,0.0028178,1471.52,5.46,2451.5,5.1,803.62,7.8,3257.217769
202209,15,강북구,2001,"15,299,641","8,373,286",102.6,"2,089","-3,837","7,955.08","7,666.37",0,856,54121.5,120.06,4084630,108.93,108.49,5.15,109.4,2.4,62.7,"28,389","2,155.49",4.71,4.12,100.641,108.93,"1,396.50",109.4,3850.520496,-0.074074285,11402.84998,-0.092870822,30649.55952,-0.071494591,1273.87,-13.28,2155.49,-12.81,672.65,-16.65,2760.354041
202209,5,강북구,2001,"15,299,641","8,373,286",102.6,"2,089","-3,837","7,955.08","7,666.37",0,856,54121.5,120.06,4084630,108.93,108.49,5.15,109.4,2.4,62.7,"28,389","2,155.49",4.71,4.12,100.641,108.93,"1,396.50",109.4,3850.520496,-0.074074285,11402.84998,-0.092870822,30649.55952,-0.071494591,1273.87,-13.28,2155.49,-12.81,672.65,-16.65,3478.046092
202201,2,광진구,2018,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,4573.815454,-0.021596198,14531.37749,-0.060942738,35456.14473,-0.005195908,1629.49,-10.01,2663.34,-10.56,872.87,-15.58,7164.954985
202204,6,광진구,2018,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,7440.530177
202204,7,광진구,2018,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,5757.335844
202204,6,광진구,2018,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,6889.379793
202206,8,광진구,2018,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,3898.946684,-0.035000178,11418.91908,-0.034726952,31446.7128,-0.02880684,1395.39,-13.61,2332.64,-13.15,745.44,-16.56,6876.372473
202207,5,광진구,2018,"16,971,198","9,512,528",103.9,"1,699","-5,018","8,219.59","7,804.72",114,1028,69411.8,120.44,3919370,108.74,106.8,4.53,108.9,2.9,62.9,"28,475","2,451.50",4.21,3.71,100.79,108.74,"1,307.45",108.9,3911.729492,0.003278529,11622.63154,0.017839907,31535.32334,0.0028178,1471.52,5.46,2451.5,5.1,803.62,7.8,6613.804602
202205,27,광진구,2017,"14,845,927","7,537,472",104.2,"3,796","-1,577","11,610.39","11,112.57",0,2372,165363.1,119.43,3591704,107.56,106.47,4.14,108.4,3,63,"28,485","2,685.90",3.68,3.45,100.558,107.56,"1,268.38",108.4,4040.360003,-0.079916269,11829.72954,-0.116799646,32379.4628,-0.056404715,1615.3,-0.11,2685.9,-0.34,893.36,-1.26,6423.186528
202201,13,구로구,2004,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,4573.815454,-0.021596198,14531.37749,-0.060942738,35456.14473,-0.005195908,1629.49,-10.01,2663.34,-10.56,872.87,-15.58,4660.543222
202201,14,구로구,2004,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,4573.815454,-0.021596198,14531.37749,-0.060942738,35456.14473,-0.005195908,1629.49,-10.01,2663.34,-10.56,872.87,-15.58,3406.766924
202204,11,구로구,2004,"15,206,688","9,052,434",104.2,130,"-2,370","11,100.76","10,582.01",0,1624,116315.5,118.59,3579506,106.85,105.71,4.05,107.9,3,62.1,"28,078","2,695.05",3.57,3.36,100.38,106.85,"1,235.09",107.9,4391.295996,7.00E-06,13394.16304,-0.016816816,34314.99004,0.008382355,1617.01,-3.08,2695.05,-2.27,904.75,-4.21,4097.31774
202206,7,구로구,2004,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,3898.946684,-0.035000178,11418.91908,-0.034726952,31446.7128,-0.02880684,1395.39,-13.61,2332.64,-13.15,745.44,-16.56,3406.766924
202206,4,구로구,2004,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,3898.946684,-0.035000178,11418.91908,-0.034726952,31446.7128,-0.02880684,1395.39,-13.61,2332.64,-13.15,745.44,-16.56,4207.878079
202206,20,구로구,2004,"19,081,016","9,429,872",104.1,"6,064","-2,470","13,267.09","12,629.18",148,2014,121822.3,120.1,3662766,108.22,106.84,4.23,108.8,3,62.9,"28,478","2,332.64",3.9,3.57,100.723,108.22,"1,280.83",108.8,3898.946684,-0.035000178,11418.91908,-0.034726952,31446.7128,-0.02880684,1395.39,-13.61,2332.64,-13.15,745.44,-16.56,4634.352209
202210,11,구로구,2004,"6,911,022","4,483,275",101.4,"1,630","-6,739","14,446.59","13,766.35",0,900,54397.3,120.68,3631459,109.21,110.71,5.34,109.7,2.4,62.7,"28,418","2,293.61",5.26,4.38,100.184,109.21,"1,425.83",109.7,3726.050956,-0.032325381,10801.49428,-0.052737316,30570.68378,-0.002573471,1353.43,6.25,2293.61,6.41,695.33,3.37,2940.142302
202210,7,구로구,2004,"6,911,022","4,483,275",101.4,"1,630","-6,739","14,446.59","13,766.35",0,900,54397.3,120.68,3631459,109.21,110.71,5.34,109.7,2.4,62.7,"28,418","2,293.61",5.26,4.38,100.184,109.21,"1,425.83",109.7,3726.050956,-0.032325381,10801.49428,-0.052737316,30570.68378,-0.002573471,1353.43,6.25,2293.61,6.41,695.33,3.37,3740.11568
202201,11,도봉구,2002,"12,844,208","6,829,195",104.4,"2,244","-5,151","10,760.60","10,094.41",433,1281,85123.6,114.4,4721940,104.69,103.67,3.91,107.6,4.1,59.6,"26,953","2,663.34",3.45,3.12,100,104.69,"1,195.30",107.6,4573.815454,-0.021596198,14531.37749,-0.060942738,35456.14473,-0.005195908,1629.49,-10.01,2663.34,-10.56,872.87,-15.58,2876.284201
202203,9,도봉구,2002,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,4391.265264,-0.010080123,13623.26295,-0.019819472,34029.74066,-0.017857626,1668.36,1.35,2757.65,2.17,944.53,7.2,3306.265326
202203,1,도봉구,2002,"14,255,366","7,191,926",104.2,"6,771",-24,"12,239.06","11,606.91",464,1236,78209.5,116.7,3836748,106.06,104.7,3.98,107.8,3,61.4,"27,754","2,757.65",3.5,3.28,100.253,106.06,"1,221.27",107.8,4391.265264,-0.010080123,13623.26295,-0.019819472,34029.74066,-0.017857626,1668.36,1.35,2757.65,2.17,944.53,7.2,2985.192049
202212,20,도봉구,2002,"14,731,854","10,055,966",96.3,"2,677","-4,774","33,635.77","32,146.36",219,1001,,119.79,4433753,109.28,110.77,5.64,109.5,3,61.3,"27,808","2,236.40",5.57,4.92,98.519,109.28,"1,294.42",109.5,3912.380952,-0.001303805,10838.99581,-0.012269614,33482.25725,0.001924086,1316.55,-8.92,2236.4,-9.55,679.29,-6.89,2206.082057
